OID_,Field1,ID2,lat,long,el,RASTERVALU
252,1129,95786773,45.512805600000000,-122.716203359999994,.,228.8753662
253,1130,95788843,45.510168299999997,-122.716496800000002,.,210.7670898
254,1131,95789426,45.512980689999999,-122.714117950000002,.,251.4928284
255,1132,95791236,45.512409503599997,-122.715399479599995,.,235.6389465
256,1133,95792512,45.517181396500000,-122.691711106300005,.,34.7774811
257,1146,96158642,45.518390201099997,-122.714990694199997,.,215.7484131
258,1148,96253893,45.572490112099999,-122.728009968999999,.,51.0105133
259,1149,96260488,45.590871967299996,-122.750630043399994,.,43.0549469
260,1150,96264266,45.533093476300003,-122.806887030599995,.,121.0634918
261,1179,96948017,45.468525000000000,-122.634720000000002,.,28.3042049
262,1185,97048927,45.536949999999997,-122.644700000000000,.,51.1284180
263,1190,97217789,45.504219999999997,-122.641533333300004,.,27.9001865
264,1191,97493630,45.501838333300000,-122.680000000000007,.,53.9204979
265,1192,97563005,45.513927320800001,-122.718245448000005,.,245.6381836
266,1193,97563486,45.516085692200001,-122.718795800799995,.,224.5175018
267,1194,97563867,45.515468023499999,-122.719066660099998,.,234.4462128
268,1195,97565380,45.511208751600002,-122.718894115699996,.,231.2762604
269,1196,97566463,45.510858902000003,-122.715310824800000,.,200.0401764
270,1197,97566874,45.511580156400001,-122.712228305099998,.,212.5007935
271,1198,97567109,45.511650702700003,-122.711583925400006,.,213.9490967
272,1199,97656224,45.500766666700002,-122.679496666700004,.,51.1997337
273,1200,97739553,45.501919999999998,-122.680686666699998,.,56.7444801
274,1205,98026234,45.562598328100002,-122.637146869800006,.,59.5530434
275,1206,98027597,45.563261755799999,-122.640358479800000,.,59.8685799
276,1217,98406457,45.516552167500002,-122.714041180300001,.,209.3223724
277,1218,98407614,45.516266666699998,-122.714528333299995,.,222.4977417
278,1219,98408897,45.516527142699999,-122.714751916699996,.,223.7531281
279,1220,98409411,45.516447944299998,-122.714846215500003,.,226.4906006
280,1255,100119694,45.527008333300003,-122.631591666700004,.,49.3991623
281,1256,100163782,45.582509958199999,-122.733980314899995,.,46.4927979
282,1263,100526645,45.517447488400002,-122.717653792500002,.,208.3420868
283,1275,101031093,45.516629209999998,-122.714503710000002,.,216.4279938
284,1276,101035329,45.516966969999999,-122.718072620000001,.,208.5993958
285,1277,101035805,45.516828300000000,-122.717878870000007,.,216.0611420
286,1278,101035868,45.516818160000000,-122.717787599999994,.,216.2282410
287,1279,101035936,45.517191740000001,-122.717791219999995,.,213.3429108
288,1304,101666812,45.472071666700003,-122.678453333299998,.,109.5103836
289,1360,106501316,45.595222204000002,-122.790182987300000,.,137.6995544
290,7,19006459,45.487538792999999,-122.571828080900005,.,80.7283020
291,24,51849686,45.516288333299997,-122.596641666699995,.,142.0449066
292,97,67931089,45.487029387800000,-122.572003304999996,.,80.0130539
293,306,71825898,45.548788888899999,-122.490841666700007,.,18.7838116
294,324,72288005,45.551028972200001,-122.616241972200001,.,76.0169754
295,338,72728549,45.481484005500000,-122.460056346200005,.,98.5592270
296,339,72729701,45.478589283700003,-122.457601950699996,.,109.6924744
297,348,73051714,45.477837904799998,-122.457855867299997,.,115.3316193
298,371,73775302,45.502934043800003,-122.505547158100001,.,74.1247406
299,373,73805528,45.500897222200003,-122.501149999999996,.,77.4757385
300,404,74333715,45.569569444400003,-122.606119444399994,.,16.7786674
301,430,74458002,45.579272222199997,-122.573833333300001,.,8.4887609
302,431,74458044,45.579272222199997,-122.573833333300001,.,8.4887609
303,432,74458088,45.579272222199997,-122.573833333300001,.,8.4887609
304,433,74458168,45.579272222199997,-122.573833333300001,.,8.4887609
305,434,74458213,45.579272222199997,-122.573833333300001,.,8.4887609
306,436,74490570,45.579272222199997,-122.573833333300001,.,8.4887609
307,437,74490884,45.579272222199997,-122.573833333300001,.,8.4887609
308,441,74491218,45.579272222199997,-122.573833333300001,.,8.4887609
309,443,74493312,45.579272222199997,-122.573833333300001,.,8.4887609
310,446,74548406,45.472778333299999,-122.502833333300003,.,167.4329224
311,463,74786490,45.477400416700000,-122.458059765000002,.,117.6338577
312,480,74941340,45.479819444400000,-122.515283333300005,.,74.9122543
313,499,75400898,45.545758333300000,-122.566180555599999,.,176.5798950
314,531,75983648,45.572635405699998,-122.611750289900002,.,5.7312226
315,678,79403269,45.488777106400001,-122.495597202300004,.,144.4513702
316,684,79734615,45.434197222199998,-122.557983333300001,.,96.5970688
317,685,79734782,45.434163912599999,-122.557834535799998,.,96.6936798
318,778,82230061,45.472917286700003,-122.504052724800005,.,178.0241699
319,878,86364022,45.510750000000002,-122.491569444400000,.,75.0426178
320,936,89601530,45.484463333299999,-122.612305000000006,.,74.6727905
321,1000,92123906,45.501930000000002,-122.622741666699994,.,52.9148941
322,1035,93320242,45.487295000000003,-122.572228333300004,.,80.4702301
323,1041,93528506,45.514053333299998,-122.600921666700003,.,102.2688599
324,1061,94283153,45.516616666700003,-122.583349999999996,.,82.4260406
325,1062,94284521,45.529183333299997,-122.583595000000003,.,79.8547211
326,1063,94294048,45.516408333299999,-122.585388333300003,.,89.8705444
327,1064,94295324,45.509528333299997,-122.597641666700000,.,93.6665726
328,1136,95877537,45.527018322700002,-122.578748138700007,.,76.8308487
329,1137,95879069,45.538601232700003,-122.599380025800002,.,60.5162659
330,1138,95991266,45.549554494299997,-122.588627804200001,.,73.8643417
331,1139,95992990,45.538975778100003,-122.600599592699993,.,64.6373978
332,1140,95995137,45.545412618699999,-122.610398205099997,.,79.2583542
333,1141,96130763,45.580946489500000,-122.573016174100005,.,6.1552601
334,1181,97041514,45.479836666700002,-122.621566666700005,.,73.0068741
335,1183,97046350,45.465380000000003,-122.591324999999998,.,75.3758698
336,1207,98080339,45.507891666699997,-122.595780000000005,.,92.5715714
337,1231,99255815,45.496521666699998,-122.616996666700004,.,55.9815483
338,1232,99256025,45.496466666700002,-122.617294999999999,.,58.4140015
339,331,72544980,45.473250928399999,-122.424381897000004,.,280.6599121
340,728,80436016,45.490249888999998,-122.287436267499999,.,112.3907623
341,818,83416123,45.464884950799998,-122.393595585699998,.,123.2008896
342,918,89124620,45.496475170399997,-122.286880547300001,.,42.9573479
343,919,89124631,45.496559450399999,-122.286901585899997,.,42.8219147
344,920,89124659,45.496907550899998,-122.287903810000003,.,42.8966026
345,770,82099053,45.575719444400001,-122.111808333300004,.,233.9798279
346,771,82109949,45.574491666699998,-122.107716666700000,.,297.3594666
347,789,82383912,45.575650000000003,-122.114391666700001,.,211.4091949
348,790,82387275,45.575863888900003,-122.115077777799996,.,186.8816071
349,791,82395029,45.576938888900003,-122.116802777800004,.,27.1462669
350,849,84940086,45.570525000000004,-122.125344444400000,.,257.4064636
351,1346,105184016,45.593581999999998,-122.219356000000005,.,275.2137146
352,435,74469758,45.527383333300001,-121.521094444400006,.,1004.9743652
353,1172,96720884,45.761233834599999,-123.957856781800004,.,30.1503143
354,390,74198582,45.719572222200000,-123.931375000000003,.,26.5915985
355,665,78890579,45.717588888900003,-123.916183333299998,.,13.9468098
356,666,78891107,45.718761111100001,-123.934222222200006,.,20.3178310
357,629,78620270,45.780938888900003,-123.417024999999995,.,532.4330444
358,630,78624632,45.782005555600001,-123.405727777799996,.,547.1250610
359,669,78943497,45.787952777800001,-123.446233333300000,.,468.5983582
360,1236,99632132,45.652028333300002,-123.295569999999998,.,170.5714264
361,1237,99632525,45.651916666699996,-123.296621666700005,.,176.0066833
362,1239,99639431,45.653263000000003,-123.299648000000005,.,182.5874786
363,1240,99639550,45.653222000000000,-123.299206999999996,.,182.1616669
364,1241,99639577,45.631909999999998,-123.350110999999998,.,619.8748779
365,1242,99639939,45.652558202000002,-123.296951428100002,.,176.6908722
366,1243,99643714,45.651712000000003,-123.296353388900002,.,171.4259644
367,100,68245512,45.799630555599997,-122.681666666699996,.,75.8225327
368,101,68245540,45.799630555599997,-122.681666666699996,.,75.8225327
369,401,74307649,45.648805555599999,-122.660833333300005,.,57.8385582
370,402,74313531,45.648805555599999,-122.660833333300005,.,57.8385582
371,403,74314977,45.649169444400002,-122.660052777800004,.,62.7925339
372,405,74336075,45.650750000000002,-122.654888888900004,.,46.5841522
373,406,74340220,45.650750000000002,-122.654888888900004,.,46.5841522
374,504,75511114,45.649286111099997,-122.762083333299998,.,9.4494562
375,505,75512119,45.648308333300001,-122.763599999999997,.,11.6894655
376,850,84968283,45.778174999999997,-122.670403333300001,.,68.8895950
377,1142,96135987,45.624932231999999,-122.660919874900003,.,15.9575176
378,1144,96147250,45.692382987199998,-122.658103890700005,.,60.5423698
379,1145,96149618,45.712642940800002,-122.707796841900006,.,63.1732864
380,1147,96166115,45.779407661599997,-122.660438083100004,.,85.9532089
381,407,74341621,45.657024999999997,-122.586672222199994,.,69.8405151
382,408,74342017,45.681899999999999,-122.590361111099995,.,74.4798355
383,409,74342450,45.681899999999999,-122.590361111099995,.,74.4798355
384,410,74342956,45.681899999999999,-122.590361111099995,.,74.4798355
385,546,76318112,45.657200753900000,-121.867733438599998,.,263.2803955
386,1462,108762480,45.750184378000000,-121.652809105299994,.,312.1535339
387,1463,108763058,45.749996525800000,-121.652830878900005,.,311.3180237
388,1464,108763659,45.750138813299998,-121.651626819499995,.,308.7111206
389,1467,108771670,45.748530000000002,-121.652145000000004,.,304.1066895
390,1468,108772116,45.756900000000002,-121.651146666700001,.,314.2740784
391,628,78614205,45.845599999999997,-123.759933333299998,.,144.0321045
392,241,70284424,45.851691174400003,-122.742836801400003,.,52.5906982
393,259,70528957,45.853229672700003,-122.742680479000001,.,52.8740387
394,260,70569043,45.862280545300003,-122.744411823899995,.,51.7167931
395,261,70573673,45.861050208999998,-122.746380689800006,.,47.8165550
396,269,70820202,45.848977331500002,-122.754411964200003,.,20.0753269
397,321,72216210,45.835124999999998,-122.750091666700001,.,7.5953398
398,974,91285348,45.866133333299999,-122.704750000000004,.,53.8793068
399,975,91298428,45.866255000000002,-122.704461666699999,.,53.5524940
400,976,91299562,45.866103333300003,-122.704491666699994,.,53.7406311
401,744,81097087,45.980866739800000,-122.459321547299993,.,71.9939041
402,745,81097775,45.913152952200001,-122.585260092499993,.,301.9324646
403,762,81715657,45.955916666699999,-122.581566666699999,.,95.3029251
404,967,90750461,45.846648211400002,-121.988809147799998,.,667.8305054
405,621,78549301,46.181386111099997,-123.837483333300000,.,76.9556046
406,1175,96805109,46.104173452399998,-123.205124996600006,.,9.7605371
407,627,78609155,46.248791666700001,-123.863002777800006,.,5.2921128
408,1174,96798237,46.189828183700001,-123.811807483400003,.,7.6855316
409,1176,96809516,46.350801973000003,-122.904112078200001,.,113.7254333
410,5,12563075,46.213706081200002,-115.537214934999994,.,481.2872620
411,1058,94125114,46.320414999999997,-115.255671000000007,.,1064.0086670
412,760,81714821,46.551186666699998,-122.876724999999993,.,149.1743164
413,761,81715045,46.493961666700002,-122.876921666699999,.,153.0942841
414,106,68317487,46.752108333300001,-121.812322222199995,.,843.4201660
415,107,68317528,46.749886111099997,-121.813427777800001,.,834.4627075
416,876,86341189,46.731155000000001,-117.174278333299995,.,714.8865356
417,64,65241620,46.725109369300000,-117.009977732699994,.,805.8901367
418,86,67207257,46.724891669999998,-117.013122220000000,.,803.6277466
419,235,70173063,46.744999999999997,-116.990285999999998,.,797.8795776
